pcode,Week,new_qty_pc,new_style_pc,prod_br,prod_dp,sval_pc,sval_pvw_pc,prod_br_pc,unit_dp_pc,clicks,impressions,avg_pos,transactions,CTR,econv_rate
CLOV,201338,0.242154988,0.109259259,154.2857143,1270.142857,0.623312565,0.734732986,-0.063393368,-0.19739348,467,8928,2,9,0.052307348,0.019271949
CLOV,201339,0.136612022,0.074902724,146.8571429,1176.428571,0.612557016,0.675312578,-0.108489243,-0.256611777,329,8669,2.9,5,0.037951321,0.015197568
CLOV,201340,0.132370784,0.049196787,142.2857143,1177.428571,0.604450626,0.597764155,-0.136240551,-0.255979874,234,8410,3.1,6,0.027824019,0.025641026
CLOV,201341,0.140611132,0.036772217,139.8571429,1126.714286,0.586749017,0.576742524,-0.150983433,-0.288026361,314,8924,2.8,8,0.035186015,0.025477707
CLOV,201342,0.260718826,0.081612586,145.2857143,1236.142857,0.579050279,0.621718358,-0.118028755,-0.218878167,399,8895,2,14,0.044856661,0.035087719
CLOV,201343,0.335583524,0.115310078,147.4285714,1248.571429,0.575757576,0.663650281,-0.10502033,-0.211024521,388,7397,2,10,0.052453697,0.025773196
CLOV,201344,0.254056047,0.078295342,144.1428571,1162.285714,0.570243363,0.630580743,-0.124966582,-0.265548684,298,5954,2.4,6,0.050050386,0.020134228
CLOV,201345,0.123051153,0.050515464,138.5714286,1108.714286,0.565328779,0.623182442,-0.158788488,-0.299400607,315,7094,2.7,5,0.044403721,0.015873016
CLOV,201346,0.156155104,0.078217822,144.2857143,1223.142857,0.538461538,0.611184265,-0.124099354,-0.2270929,256,6523,3.3,7,0.039245746,0.02734375
CLOV,201347,0.23061475,0.12992126,145.1428571,1280.428571,0.562056234,0.721231263,-0.118895983,-0.190893911,231,6412,3.3,9,0.036026201,0.038961039
CLOV,201348,0.137395315,0.103935419,141.5714286,1177,0.566666667,0.667271157,-0.140576693,-0.25625069,268,6550,2.9,7,0.040916031,0.026119403
CLOV,201349,0.071232877,0.079908676,125.1428571,990.7142857,0.566485101,0.653578738,-0.240307954,-0.373965109,307,7357,2.4,2,0.041728966,0.006514658
CLOV,201350,0.09506318,0.069634703,125.1428571,972.2857143,0.522546419,0.598843426,-0.240307954,-0.38561017,344,7097,2.7,5,0.048471185,0.014534884
CLOV,201351,0.231024365,0.130107527,132.8571429,1119.857143,0.544080605,0.622898543,-0.193477623,-0.292359407,274,5734,3,7,0.047785141,0.025547445
CLOV,201352,0.245390808,0.147058824,136,1100.285714,0.580516288,0.701590654,-0.174398599,-0.304726643,283,5421,2.5,5,0.05220439,0.017667845
CLOV,201401,0.119709457,0.081344902,131.7142857,1022.714286,0.574091627,0.681258078,-0.20041545,-0.353744227,225,4504,0,2,0.049955595,0.008888889
CLOV,201402,0.066984176,0.053056517,123.8571429,929.8571429,0.56564964,0.663064727,-0.248113009,-0.412420893,446,8555,2.4,8,0.052133255,0.01793722
CLOV,201403,0.032582462,0.039274924,110.3333333,828.6666667,0.577661431,0.669176207,-0.330210628,-0.476363414,509,9630,2.2,3,0.052855659,0.00589391
CLOV,201404,0.176774194,0.096306069,108.2857143,885.7142857,0.58598207,0.647667875,-0.342640901,-0.440314877,382,8991,3,3,0.042486931,0.007853403
CLOV,201405,0.296260632,0.142118863,110.5714286,890.1428571,0.526976161,0.594452946,-0.328765247,-0.437516452,561,9730,2.1,9,0.057656732,0.016042781
CLOV,201406,0.318075329,0.132051282,111.4285714,792.7142857,0.519603619,0.625196598,-0.323561877,-0.499081815,542,10882,2.5,8,0.049807021,0.014760148
CLOV,201407,0.173576214,0.07480315,108.8571429,682.2857143,0.514214464,0.539104708,-0.339171988,-0.568861912,596,10946,2.6,8,0.054449114,0.013422819
CLOV,201408,0.213758724,0.07122093,98.28571429,716.4285714,0.531233596,0.558164691,-0.403346886,-0.547286953,483,10320,2.5,3,0.046802326,0.00621118
CLOV,201409,0.500497088,0.212034384,99.71428571,1005.857143,0.568700265,0.582932522,-0.394674603,-0.364396299,677,12459,2.3,9,0.054338229,0.013293944
CLOV,201410,0.492361414,0.218795888,97.28571429,981.8571429,0.637142857,0.74501189,-0.409417485,-0.37956196,715,12512,2.1,11,0.057145141,0.015384615
CLOV,201411,0.240813008,0.134493671,90.28571429,878.5714286,0.663950144,0.721238276,-0.451911675,-0.444828467,601,12335,2.9,7,0.048723146,0.011647255
CLOV,201412,0.192420682,0.101949025,95.28571429,972.5714286,0.648662292,0.656826412,-0.421558682,-0.385429627,708,12234,2.2,14,0.057871506,0.019774011
CLOV,201413,0.359703968,0.180628272,109.1428571,1119.571429,0.684424563,0.80045201,-0.337437531,-0.292539951,844,11485,1.6,17,0.073487157,0.02014218
CLOV,201414,0.136828824,0.076115486,108.8571429,1019,0.662209988,0.732715576,-0.339171988,-0.356091294,812,12253,2,11,0.066269485,0.013546798
CLOV,201415,0.052227979,0.038610039,103.6,965,0.656790123,0.687182526,-0.371085991,-0.390214032,524,10855,2.7,12,0.048272685,0.022900763
CLOV,201416,0.056485356,0.032167832,102.1428571,887.7142857,0.663339383,0.71210841,-0.379931721,-0.439051072,543,9802,2.6,11,0.055396858,0.020257827
CLOV,201417,0.351742119,0.157641396,118.7142857,1205.428571,0.62082777,0.66834246,-0.279333231,-0.238286603,426,9456,3,7,0.045050761,0.016431925
CLOV,201418,0.468599551,0.254180602,128.1428571,1335.285714,0.647756139,0.785055067,-0.222096159,-0.156229542,603,11131,2.7,8,0.05417303,0.013266998
CLOV,201419,0.366710955,0.209436133,124.1428571,1182.714286,0.670175439,0.763033614,-0.246378553,-0.252639818,439,10201,3.2,8,0.043034997,0.018223235
CLOV,201420,0.316990869,0.160751566,136.8571429,1439.428571,0.689169675,0.78372765,-0.169195228,-0.090421404,536,10251,3.1,5,0.052287582,0.009328358
CLOV,201421,0.258998184,0.098241986,138.1428571,1337.571429,0.677870216,0.77432045,-0.161390173,-0.154785193,448,11487,3.8,7,0.039000609,0.015625
CLOV,201422,0.152919708,0.04916318,136.5714286,1174.285714,0.643821742,0.703105392,-0.170929685,-0.257965854,300,8735,3.9,9,0.034344591,0.03
CLOV,201423,0.073659853,0.014925373,134,1111.285714,0.653251886,0.717024696,-0.186539796,-0.297775715,303,8317,4,2,0.036431406,0.00660066
CLOV,201424,0.23070018,0.075587334,139.8571429,1273.142857,0.672817601,0.730794781,-0.150983433,-0.195497772,248,6914,4,2,0.035869251,0.008064516
CLOV,201425,0.295030382,0.1165524,145.8571429,1316.571429,0.68100237,0.763249844,-0.114559842,-0.168055147,348,8098,3.2,4,0.042973574,0.011494253
CLOV,201426,0.105702364,0.051599587,138.4285714,1232.571429,0.67156699,0.721469203,-0.159655716,-0.221134962,305,7750,3.4,5,0.039354839,0.016393443
CLOV,201427,0.008203445,0.005706134,116.8333333,1219,0.677003625,0.759833385,-0.290751737,-0.229710782,202,5959,3.6,6,0.033898305,0.02970297
CLOV,201428,0,0,119.8571429,1173,0.662377243,0.720481479,-0.272395404,-0.2587783,285,7384,2.9,4,0.038596966,0.014035088
CLOV,201429,0.125963444,0.049943246,125.8571429,1297.428571,0.677101653,0.71361392,-0.235971812,-0.180151567,301,7774,3.1,9,0.038718806,0.029900332
CLOV,201430,0.208661831,0.085650723,128.4285714,1359,0.684759916,0.748635857,-0.220361702,-0.141244424,268,7530,3.5,3,0.035590969,0.01119403
CLOV,201431,0.137711864,0.060227273,125.7142857,1281.142857,0.685359302,0.743747605,-0.236839041,-0.190442552,234,7083,3.6,8,0.033036849,0.034188034
CLOV,201432,0.033065772,0.012716763,123.5714286,1192.428571,0.668575278,0.72579881,-0.249847466,-0.246501336,267,7128,3,5,0.037457912,0.018726592
CLOV,201433,0.136363636,0.063218391,116,1063.333333,0.676276771,0.714445924,-0.295810569,-0.328076947,341,7731,2.3,13,0.044108136,0.038123167
CLOV,201434,0.212709327,0.105489774,132.7142857,1288.142857,0.661449473,0.717193713,-0.194344851,-0.186019234,448,8957,1.8,8,0.050016747,0.017857143
CLOV,201435,0.21673184,0.109497207,127.8571429,1205.571429,0.668850311,0.727262849,-0.223830615,-0.238196331,400,7620,2.1,7,0.052493438,0.0175
CLOV,201436,0.019343987,0.007936508,126,1189,0.661363636,0.684778493,-0.235104584,-0.248667859,237,5953,2.8,8,0.03981186,0.033755274
CLOV,201438,0.022859922,0.007518797,133,1028,0.64135514,0.715557204,-0.192610394,-0.350404171,177,5798,3.2,6,0.030527768,0.033898305
CLOV,201441,0.045582629,0.01285347,129.6666667,1005.5,0.678390138,0.757729211,-0.212845723,-0.364621978,261,5752,2.2,5,0.045375522,0.019157088
CLOV,201442,0.11976426,0.01928934,140.7142857,1357.428571,0.677408959,0.743642657,-0.145780063,-0.142237414,252,6501,2.2,7,0.038763267,0.027777778
CLOV,201443,0.356847901,0.109936575,157.6666667,1937.333333,0.677229182,0.715918244,-0.042868964,0.224205889,276,6710,2.3,4,0.041132638,0.014492754
CLOV,201444,0.377015951,0.12249208,157.8333333,1891.166667,0.707251265,0.823417851,-0.041857197,0.195033054,214,6375,2.4,5,0.033568627,0.023364486
CLOV,201445,0.167071927,0.02173913,157.7142857,1821.285714,0.70494186,0.766719092,-0.042579888,0.150875101,202,5557,2.8,5,0.036350549,0.024752475
CLOV,201446,0.217804542,0.045936396,161.7142857,1969,0.685891748,0.739693697,-0.018297493,0.244216136,150,5751,3.5,4,0.02608242,0.026666667
CLOV,201447,0.302246168,0.096385542,166,2196.333333,0.689369828,0.770585851,0.007719358,0.387868651,130,4829,3.5,4,0.026920688,0.030769231
CLOV,201448,0.245309475,0.072289157,166,2139.571429,0.68744961,0.748516867,0.007719358,0.352000658,150,4847,3.5,3,0.030946978,0.02
CLOV,201449,0.21225457,0.064846416,167.4285714,2110,0.687899861,0.770959399,0.016391641,0.333314397,188,5056,3.7,3,0.037183544,0.015957447
CLOV,201450,0.187397064,0.052991453,167.1428571,1995,0.663466667,0.735419001,0.014657184,0.260645603,71,3475,4.5,0,0.020431655,0
CLOV,201451,0.263537203,0.076366559,177.7142857,2200.285714,0.655190963,0.726609023,0.078832083,0.390366171,42,2515,4.6,0,0.016699801,0
CLOV,201452,0.274751363,0.085646312,180.1428571,2226.428571,0.667996808,0.73654073,0.093574965,0.406885909,39,2107,4.6,3,0.018509729,0.076923077
CLOV,201501,0.266476405,0.082482325,181.8571429,2152.428571,0.666416792,0.741049682,0.103981706,0.36012512,51,2162,0,1,0.023589269,0.019607843
CLOV,201502,0.224619024,0.048973144,180.8571429,2053,0.654822335,0.705939749,0.097911107,0.297295951,129,4768,3.5,1,0.027055369,0.007751938
CLOV,201503,0.206636251,0.033707865,178,2009.166667,0.675359712,0.74737218,0.08056654,0.269597556,83,4483,3.8,2,0.018514388,0.024096386
CLOV,201504,0.292358366,0.082191781,187.7142857,2168.571429,0.66902476,0.776024177,0.139538069,0.370325832,112,5919,3.7,2,0.018922115,0.017857143
CLOV,201505,0.322977229,0.14185884,204.4285714,2358.857143,0.675884697,0.784814629,0.241003787,0.490567862,149,6359,3.2,6,0.023431357,0.040268456
CLOV,201506,0.317964292,0.143274854,205.2,2173.2,0.687559055,0.783056396,0.24568682,0.373250639,203,7487,3.1,2,0.027113664,0.009852217
CLOV,201507,0.330705866,0.143159379,202.5714286,2011.714286,0.676639816,0.740760626,0.229729818,0.271207403,134,6318,3.9,0,0.021209243,0
CLOV,201508,0.342707304,0.148200423,202.4285714,1879.571429,0.647959184,0.706195025,0.22886259,0.187705993,138,5312,3.9,3,0.025978916,0.02173913
CLOV,201509,0.366990847,0.19729207,172.3333333,1748,0.6578478,0.666564405,0.046166482,0.104565671,79,4300,3.6,2,0.018372093,0.025316456
CLOV,201510,0.487373207,0.282608696,184,2042.142857,0.658981505,0.677228121,0.116990131,0.290435295,102,4629,3.7,4,0.022034997,0.039215686
CLOV,201511,0.539567388,0.314264487,192.2857143,2146.428571,0.688991889,0.716179592,0.167289376,0.356333704,94,4236,3.9,2,0.022190746,0.021276596
CLOV,201512,0.535597885,0.310264386,183.7142857,1972.428571,0.689909952,0.748140975,0.115255675,0.246382659,133,4981,3.6,3,0.026701466,0.022556391
CLOV,201513,0.528479015,0.283034258,175.1428571,1810.857143,0.681762844,0.749228353,0.063221973,0.14428526,151,4833,3.4,5,0.031243534,0.033112583
CLOV,201514,0.53430199,0.278861789,175.7142857,1730.428571,0.672890398,0.690416582,0.066690886,0.09346224,157,5078,3.5,2,0.030917684,0.012738854
CLOV,201515,0.569428335,0.295819936,177.7142857,1724.285714,0.656723838,0.681217504,0.078832083,0.089580553,141,4578,3.3,5,0.030799476,0.035460993
CLOV,201516,0.583665339,0.312138728,173,1649.428571,0.662570405,0.742047142,0.050213547,0.042278133,120,4217,3.6,0,0.028456249,0
CLOV,201517,0.54521648,0.296064401,186.3333333,1909.333333,0.651331719,0.699214775,0.131154861,0.206512617,114,4342,3.5,1,0.026255182,0.00877193
CLOV,201518,0.554108287,0.294030951,193.8571429,2029,0.665124647,0.675659517,0.176828888,0.28213029,111,4063,3.7,1,0.027319714,0.009009009
CLOV,201519,0.626900922,0.354070152,215.8571429,2480,0.712761126,0.764255121,0.310382056,0.567118343,94,3379,4,1,0.027818881,0.010638298
CLOV,201520,0.486199455,0.258105531,224.7142857,2515.428571,0.717131474,0.777163795,0.364150215,0.589505748,80,3341,4.1,2,0.023944927,0.025
CLOV,201521,0.370279146,0.21013597,231.1428571,2610,0.717901985,0.756656696,0.403175491,0.649265676,90,3566,4.2,2,0.025238362,0.022222222
CLOV,201522,0.176263839,0.099246231,227.4285714,2438.714286,0.709542702,0.740315949,0.380627554,0.541029795,110,3903,3.8,0,0.028183449,0
CLOV,201523,0.141662186,0.08490566,227.1428571,2391,0.731323474,0.768581213,0.378893097,0.510879016,113,5129,3.5,1,0.022031585,0.008849558
CLOV,201524,0.0714067,0.049405879,228.4285714,2332.714286,0.732245681,0.743338082,0.386698152,0.474048124,58,3893,4.1,1,0.014898536,0.017241379
CLOV,201525,0.091750239,0.054158607,221.5714286,2393.142857,0.738442822,0.759737328,0.345071191,0.512233093,60,3675,4.3,0,0.016326531,0
CLOV,201526,0.090070537,0.055482166,216.2857143,2369.571429,0.751085669,0.792051218,0.312983741,0.497338247,57,4034,4.2,2,0.014129896,0.035087719
CLOV,201527,0.034207596,0.023452769,219.2857143,2309.428571,0.727657005,0.740983031,0.331195537,0.459333821,102,4846,4.4,2,0.021048287,0.019607843
CLOV,201528,0.023838358,0.018252934,219.1428571,2241.285714,0.709174495,0.716223535,0.330328308,0.416274176,106,5607,4.5,1,0.01890494,0.009433962
CLOV,201529,0.016146039,0.009333333,214.2857143,2167.714286,0.692275748,0.695910914,0.300842544,0.369784202,93,5172,4.5,0,0.017981439,0
CLOV,201530,0.032075852,0.0202977,211.1428571,2124.428571,0.699156899,0.720819696,0.28176352,0.342431848,85,4920,4.4,1,0.017276423,0.011764706
CLOV,201531,0.046945661,0.029787234,201.4285714,1990.142857,0.688912809,0.737708802,0.222791991,0.257576362,66,3281,4.3,0,0.020115818,0
CLOV,201532,0.050635719,0.031847134,201.8571429,1932.571429,0.681534152,0.713851914,0.225393677,0.221196829,80,3752,4.7,0,0.021321962,0
CLOV,201533,0.051150705,0.032103825,209.1428571,1924.285714,0.664961637,0.717909265,0.269622323,0.215961065,51,3430,4.6,0,0.014868805,0
CLOV,201534,0.03612138,0.021232877,208.5714286,1854.857143,0.645733361,0.701844966,0.26615341,0.172088973,75,3166,4.3,0,0.023689198,0
CLOV,201535,0.099650757,0.054127199,211.1428571,1840.714286,0.639386189,0.70272276,0.28176352,0.163152065,74,2832,4.5,1,0.026129944,0.013513514
CLOV,201536,0.167373986,0.101298701,220,1918.714286,0.640255591,0.683440651,0.335531679,0.212440465,29,1720,4.6,2,0.016860465,0.068965517
CLOV,201537,0.168876483,0.101919259,215.8571429,1842.428571,0.65120923,0.678724152,0.310382056,0.164235327,29,1401,4.7,0,0.0206995,0
CLOV,201538,0.167370816,0.10166113,215,1758.285714,0.659228363,0.724180699,0.305178686,0.11106524,35,1801,4.6,1,0.019433648,0.028571429
CLOV,201539,0.185479473,0.10110175,220.4285714,1833.857143,0.645450569,0.673888754,0.338133364,0.158819019,47,2371,4.5,0,0.01982286,0
CLOV,201540,0.208921256,0.104534005,226.8571429,1883.142857,0.643273543,0.694283295,0.37715864,0.189962788,34,2055,4.6,0,0.016545012,0
CLOV,201541,0.189838123,0.097853535,226.2857143,1844.428571,0.678927681,0.724026506,0.373689727,0.165499132,24,1319,3.2,0,0.018195603,0
CLOV,201542,0.03767928,0.027180784,226,1763,0.647152847,0.629451285,0.37195527,0.114044209,48,2365,3.7,1,0.020295983,0.020833333
CLOV,201543,0.075786164,0.050282841,227.2857143,1817.142857,1.097864769,0.973919946,0.379760325,0.148257219,73,3374,3,1,0.02163604,0.01369863
CLOV,201544,0.084962562,0.060555088,198.1666667,1602.666667,,,0.202990277,0.012729166,71,3150,3.8,0,0.022539683,0
CLOV,201545,0.010238335,0.007741935,221.4285714,1702.285714,0.869266055,0.874691419,0.344203962,0.075678697,76,3124,3.3,2,0.024327785,0.026315789
CLOV,201546,0,0,211.8571429,1551.428571,0.62611465,0.621743836,0.286099662,-0.019648318,118,4414,2.9,0,0.026733122,0
CLOV,201547,0,0,221.2857143,1616.428571,0.605541455,0.62709798,0.343336734,0.021425349,55,3256,3.7,1,0.016891892,0.018181818
CLOV,201548,0.099424472,0.059222702,231.5714286,1712.714286,0.594708106,0.62376667,0.405777176,0.082268538,8,805,3.9,0,0.009937888,0
CURR,201312,0.332395617,0.140672783,218,2251.333333,0.51275095,0.529772342,-0.010555816,-0.115908664,533,15341,2,8,0.034743498,0.015009381
CURR,201313,0.368998545,0.149872449,224,2356.571429,0.500858222,0.532629905,0.016676593,-0.074582003,390,13037,3,1,0.029914858,0.002564103
CURR,201314,0.334254144,0.133982036,222.6666667,2353,0.503581195,0.561658428,0.010624947,-0.075984492,440,16626,3,1,0.026464574,0.002272727
CURR,201315,0.362723837,0.146941489,214.8571429,2305.571429,0.524840907,0.636466009,-0.024820411,-0.094609539,461,18740,2.7,3,0.024599787,0.006507592
CURR,201316,0.320550859,0.125412541,216.4285714,2551.857143,0.553264213,0.633071905,-0.017688113,0.002106067,695,26047,3.1,9,0.026682535,0.01294964
CURR,201317,0.345726362,0.140186916,214,2555.2,0.541848794,0.614533153,-0.028710755,0.003418796,726,29575,2.8,18,0.02454776,0.024793388
CURR,201318,0.376415512,0.187134503,199.5,2634.5,0.568630064,0.622702922,-0.094522409,0.03455965,667,28009,2.8,11,0.023813774,0.016491754
CURR,201319,0.333467279,0.174161313,200.1428571,2488.571429,0.565602241,0.6349282,-0.091604651,-0.022746029,468,29388,4,7,0.015924867,0.014957265
CURR,201320,0.314985544,0.163841808,202.2857143,2618.714286,0.573929961,0.651798198,-0.081878791,0.028360651,525,34316,3.8,5,0.015298986,0.00952381
CURR,201321,0.35653633,0.17580872,203.1428571,2809.571429,0.591662774,0.68929509,-0.077988447,0.103309635,557,35211,3.8,13,0.01581892,0.023339318
CURR,201322,0.408798496,0.207719298,203.5714286,2886.857143,0.595876772,0.696479103,-0.076043275,0.133659486,630,37864,3.3,14,0.016638496,0.022222222
CURR,201323,0.408870856,0.224965706,208.2857143,3098.428571,0.593372454,0.680414189,-0.054646382,0.216742903,382,20070,4.4,9,0.019033383,0.023560209
CURR,201324,0.413625304,0.242570836,206.7142857,3111.857143,0.594275701,0.674895721,-0.06177868,0.22201626,371,20325,4.3,10,0.018253383,0.026954178
CURR,201325,0.425582437,0.248832555,214.1428571,3188.571429,0.601895206,0.699105598,-0.028062364,0.252141713,412,24252,4,4,0.01698829,0.009708738
CURR,201326,0.410950662,0.236,214.2857143,3086.571429,0.598513824,0.66485579,-0.027413973,0.212086642,288,15323,4,5,0.018795275,0.017361111
CURR,201327,0.415283604,0.222883598,216,3133.142857,0.594609583,0.672492115,-0.019633285,0.230375091,288,12462,4.2,4,0.023110255,0.013888889
CURR,201328,0.423272036,0.220899471,216,3154,0.5870805,0.698226798,-0.019633285,0.238565624,354,18377,4.1,6,0.019263209,0.016949153
CURR,201329,0.40273633,0.209666884,218.7142857,3111.571429,0.56745318,0.644161612,-0.007313862,0.221904061,371,22010,4.1,6,0.016855975,0.016172507
CURR,201330,0.387930243,0.20311486,220.1428571,3112.857143,0.571799028,0.665978995,-0.000829955,0.222408957,384,25377,3.5,12,0.015131812,0.03125
CURR,201331,0.418420333,0.214470284,221.1428571,3136.285714,0.581445062,0.672041359,0.003708779,0.231609281,538,27686,2.9,15,0.019432204,0.027881041
CURR,201332,0.42262926,0.221279373,218.8571429,3080.714286,0.586894285,0.685532451,-0.006665472,0.209786561,530,26313,2.5,12,0.020142135,0.022641509
CURR,201333,0.449456822,0.229246488,223.7142857,3103.428571,0.571728628,0.666969589,0.015379812,0.218706387,549,27246,2.6,9,0.020149747,0.016393443
CURR,201334,0.491769547,0.244530245,222,3124.285714,0.572292352,0.678384918,0.007599123,0.22689692,464,25034,3.1,9,0.018534793,0.019396552
CURR,201335,0.509246559,0.254557292,219.4285714,3020.428571,0.56128692,0.642558419,-0.004071909,0.186112555,315,22868,3.5,8,0.013774707,0.025396825
